relpath,split_dir,stem,parse_route,family,date,time
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240219_114822_jpg.rf.163535f54ac65b810f8c79ab85bdf47e.jpg,valid,IMG_20240219_114822,roboflow,ts_underscore,20240219,114822
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240219_114918_jpg.rf.1326097922528a7dfce1c75b295a76c8.jpg,valid,IMG_20240219_114918,roboflow,ts_underscore,20240219,114918
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240219_115004_jpg.rf.04430da7e56f69b6c179e60325c812ff.jpg,valid,IMG_20240219_115004,roboflow,ts_underscore,20240219,115004
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240219_115010_jpg.rf.b53bc08427814c52ceb1336d30d76f1f.jpg,valid,IMG_20240219_115010,roboflow,ts_underscore,20240219,115010
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240219_115948_jpg.rf.00f03fa469e90481d3ca600e86cefbe2.jpg,valid,IMG_20240219_115948,roboflow,ts_underscore,20240219,115948
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240219_120209_jpg.rf.5ef6b3162d52624adc17d5979b27a1b3.jpg,valid,IMG_20240219_120209,roboflow,ts_underscore,20240219,120209
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240219_120213_jpg.rf.7a2905ac05f9e0215d2a4076d3d637de.jpg,valid,IMG_20240219_120213,roboflow,ts_underscore,20240219,120213
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240219_120311_jpg.rf.6dd529b4904440c47baccff6e9419677.jpg,valid,IMG_20240219_120311,roboflow,ts_underscore,20240219,120311
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_114237_jpg.rf.280b6ae293e79d28c3dd909289c27cc0.jpg,valid,IMG_20240220_114237,roboflow,ts_underscore,20240220,114237
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_114725_jpg.rf.6dd82f2c6f831670df642815d06f6ff1.jpg,valid,IMG_20240220_114725,roboflow,ts_underscore,20240220,114725
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_115120_jpg.rf.eb638b4ebe127167e8003467c7d54f8a.jpg,valid,IMG_20240220_115120,roboflow,ts_underscore,20240220,115120
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_115215_jpg.rf.b4d17aef6701052b75a450904f69c28b.jpg,valid,IMG_20240220_115215,roboflow,ts_underscore,20240220,115215
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_115333_jpg.rf.e1d7585f70609907fa9bdbd101a0d701.jpg,valid,IMG_20240220_115333,roboflow,ts_underscore,20240220,115333
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_115414_jpg.rf.7845dabc2527e47525a7cdd5de08d8d5.jpg,valid,IMG_20240220_115414,roboflow,ts_underscore,20240220,115414
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_115430_jpg.rf.e5ba655a600e6783bb95559d647c915c.jpg,valid,IMG_20240220_115430,roboflow,ts_underscore,20240220,115430
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_115458_jpg.rf.a9cc1027d170a2a949c07415364315e0.jpg,valid,IMG_20240220_115458,roboflow,ts_underscore,20240220,115458
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_115527_jpg.rf.94f71764ddfad91034166c4803c17ad9.jpg,valid,IMG_20240220_115527,roboflow,ts_underscore,20240220,115527
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_115622_jpg.rf.b8db48c507066846d3a5d59eb60b4979.jpg,valid,IMG_20240220_115622,roboflow,ts_underscore,20240220,115622
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_120015_jpg.rf.bec67ef4b95b53011235c5630a0ee8ea.jpg,valid,IMG_20240220_120015,roboflow,ts_underscore,20240220,120015
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_120029_jpg.rf.2868fbb5c33ef91ad5d30aa424c44b94.jpg,valid,IMG_20240220_120029,roboflow,ts_underscore,20240220,120029
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_120154_jpg.rf.701e37e41485cb3c9fb55e3cfe73c36b.jpg,valid,IMG_20240220_120154,roboflow,ts_underscore,20240220,120154
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_120351_jpg.rf.a75b2afe56ef87fc38d09f106c6320f9.jpg,valid,IMG_20240220_120351,roboflow,ts_underscore,20240220,120351
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_120413_jpg.rf.e86a4ff96fe58a837ab9fe50d2a333b3.jpg,valid,IMG_20240220_120413,roboflow,ts_underscore,20240220,120413
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_120532_jpg.rf.4b26302f3207c7ae930e9a63fb841612.jpg,valid,IMG_20240220_120532,roboflow,ts_underscore,20240220,120532
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_120903_jpg.rf.aa26920fe976f4ebc852b9471387c05a.jpg,valid,IMG_20240220_120903,roboflow,ts_underscore,20240220,120903
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_120913_jpg.rf.08a905c7ad3db494732363abd7a0fc48.jpg,valid,IMG_20240220_120913,roboflow,ts_underscore,20240220,120913
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_121119_jpg.rf.77425419050978e1feafbe6bc9951022.jpg,valid,IMG_20240220_121119,roboflow,ts_underscore,20240220,121119
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_121359_jpg.rf.3ee49f97664e474cd4d1802fe2ba6422.jpg,valid,IMG_20240220_121359,roboflow,ts_underscore,20240220,121359
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_121409_jpg.rf.e2188b1fb41788abbb7201250b4ad44d.jpg,valid,IMG_20240220_121409,roboflow,ts_underscore,20240220,121409
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_121416_jpg.rf.5197c0d9ffa9bf3ec5559d4889931870.jpg,valid,IMG_20240220_121416,roboflow,ts_underscore,20240220,121416
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_121422_jpg.rf.4491f20542a782e06774406dc32907da.jpg,valid,IMG_20240220_121422,roboflow,ts_underscore,20240220,121422
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_121500_jpg.rf.e5baccba9f8966c4d3eb37394236219d.jpg,valid,IMG_20240220_121500,roboflow,ts_underscore,20240220,121500
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_121913_jpg.rf.7a7f20b9ffe6c5a80f855f2a60aadfa0.jpg,valid,IMG_20240220_121913,roboflow,ts_underscore,20240220,121913
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_121918_jpg.rf.5de6e491a93226f17c551a90b26b382e.jpg,valid,IMG_20240220_121918,roboflow,ts_underscore,20240220,121918
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_131431_jpg.rf.3b9df1b9cedf6984fe4a29109ccc0e50.jpg,valid,IMG_20240220_131431,roboflow,ts_underscore,20240220,131431
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_131436_jpg.rf.25e8cdb29e92fa062f998791045c3f2b.jpg,valid,IMG_20240220_131436,roboflow,ts_underscore,20240220,131436
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_131559_jpg.rf.bffdc87a1fac1cc494ea36fe3afc4d46.jpg,valid,IMG_20240220_131559,roboflow,ts_underscore,20240220,131559
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_131610_jpg.rf.8db95257b5b634a4b1abcda7f7930dab.jpg,valid,IMG_20240220_131610,roboflow,ts_underscore,20240220,131610
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_131638_jpg.rf.a123e576c0a060fc775e1e24272543f1.jpg,valid,IMG_20240220_131638,roboflow,ts_underscore,20240220,131638
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_131734_jpg.rf.4faf7baa35491b4ab7ef951b3cd5e04b.jpg,valid,IMG_20240220_131734,roboflow,ts_underscore,20240220,131734
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_131847_jpg.rf.9c941b23248df2e1c615af614b890ad3.jpg,valid,IMG_20240220_131847,roboflow,ts_underscore,20240220,131847
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_131908_jpg.rf.49b6529bf5cdccf49c54bea21a454679.jpg,valid,IMG_20240220_131908,roboflow,ts_underscore,20240220,131908
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_132242_jpg.rf.12b1f89b1c5b41868ffaa7be40db0cae.jpg,valid,IMG_20240220_132242,roboflow,ts_underscore,20240220,132242
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_132310_jpg.rf.01d4842e82caf43485cdfd120459a484.jpg,valid,IMG_20240220_132310,roboflow,ts_underscore,20240220,132310
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_132334_jpg.rf.b104bbdf3f377fe62786fe6bce8ffa5f.jpg,valid,IMG_20240220_132334,roboflow,ts_underscore,20240220,132334
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_132414_jpg.rf.1ef971895a8d709759a33980e46999a8.jpg,valid,IMG_20240220_132414,roboflow,ts_underscore,20240220,132414
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_132607_jpg.rf.01978a5dfb366825448d147cb12d7f38.jpg,valid,IMG_20240220_132607,roboflow,ts_underscore,20240220,132607
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_132618_jpg.rf.f052f2187e1088ed6f0b46dfc08e71c9.jpg,valid,IMG_20240220_132618,roboflow,ts_underscore,20240220,132618
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_132728_jpg.rf.7bcd2c9e46eb622501c79d7b832c2889.jpg,valid,IMG_20240220_132728,roboflow,ts_underscore,20240220,132728
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_132834_jpg.rf.3d72afe522ec6b303c312f3856a30d67.jpg,valid,IMG_20240220_132834,roboflow,ts_underscore,20240220,132834
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_132854_jpg.rf.a421606330ad4699d4c29787d3a71def.jpg,valid,IMG_20240220_132854,roboflow,ts_underscore,20240220,132854
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_132943_jpg.rf.c9ddfa6f3397a22ee5583c92927833ff.jpg,valid,IMG_20240220_132943,roboflow,ts_underscore,20240220,132943
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_132952_jpg.rf.25bf049a5914df05959892a8302995d5.jpg,valid,IMG_20240220_132952,roboflow,ts_underscore,20240220,132952
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_133000_jpg.rf.657393ab8cdc5cf4ffb4c1267b001a77.jpg,valid,IMG_20240220_133000,roboflow,ts_underscore,20240220,133000
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_133258_jpg.rf.e6347bd671965b15a5026ab3f3647f6f.jpg,valid,IMG_20240220_133258,roboflow,ts_underscore,20240220,133258
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_134012_jpg.rf.d81c261d9d26b8d9f62d786932458218.jpg,valid,IMG_20240220_134012,roboflow,ts_underscore,20240220,134012
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_134015_jpg.rf.f9598c36c1f83dab877f74ef91b359d0.jpg,valid,IMG_20240220_134015,roboflow,ts_underscore,20240220,134015
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_134020_jpg.rf.46d0bf66109c474438af78c4b786aaeb.jpg,valid,IMG_20240220_134020,roboflow,ts_underscore,20240220,134020
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_134055_jpg.rf.1381e29381537b16674aca5db3471ef0.jpg,valid,IMG_20240220_134055,roboflow,ts_underscore,20240220,134055
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_134141_jpg.rf.2638694af072a500802632c59a624266.jpg,valid,IMG_20240220_134141,roboflow,ts_underscore,20240220,134141
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_134224_jpg.rf.678fc22e5c776731068008b88f8da2e6.jpg,valid,IMG_20240220_134224,roboflow,ts_underscore,20240220,134224
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_134228_jpg.rf.35dfde5f4bea398f26ae6ad324e8fe35.jpg,valid,IMG_20240220_134228,roboflow,ts_underscore,20240220,134228
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_134416_jpg.rf.63e97fd32a8f7b8b923ad1695d50bfcd.jpg,valid,IMG_20240220_134416,roboflow,ts_underscore,20240220,134416
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_134526_jpg.rf.ce0fd3a5a59b5f2a0500ec1a95ff24c6.jpg,valid,IMG_20240220_134526,roboflow,ts_underscore,20240220,134526
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_134725_jpg.rf.98d8f9bfede08526d92ae1ba600d62a9.jpg,valid,IMG_20240220_134725,roboflow,ts_underscore,20240220,134725
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_134801_jpg.rf.a4ca38981a085b58fcafb3fa0d9cb355.jpg,valid,IMG_20240220_134801,roboflow,ts_underscore,20240220,134801
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_134925_jpg.rf.0dcf20b6a016d7c365b4e6bb6189da9f.jpg,valid,IMG_20240220_134925,roboflow,ts_underscore,20240220,134925
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_135306_jpg.rf.e43c32b82c57c000b0b1c36672c1cf23.jpg,valid,IMG_20240220_135306,roboflow,ts_underscore,20240220,135306
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_135309_jpg.rf.26909fdb6ea32c9f34b348133b8c4fb8.jpg,valid,IMG_20240220_135309,roboflow,ts_underscore,20240220,135309
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_135420_jpg.rf.ab4349496291e071a9b71cc52313bf45.jpg,valid,IMG_20240220_135420,roboflow,ts_underscore,20240220,135420
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_135428_jpg.rf.2470adaf3d9a249f2b1fe690b9d85077.jpg,valid,IMG_20240220_135428,roboflow,ts_underscore,20240220,135428
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240220_135827_jpg.rf.30ec62ac90321dc7cb266a24bd890ac4.jpg,valid,IMG_20240220_135827,roboflow,ts_underscore,20240220,135827
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240228_122859_jpg.rf.8e076cc6dc578e270d3c476b69f67d58.jpg,valid,IMG_20240228_122859,roboflow,ts_underscore,20240228,122859
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240228_123002_jpg.rf.9b26c78a64d04664923f8012b4be4f67.jpg,valid,IMG_20240228_123002,roboflow,ts_underscore,20240228,123002
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240228_123051_jpg.rf.51830ccbc937726fc39ba8a925c9b822.jpg,valid,IMG_20240228_123051,roboflow,ts_underscore,20240228,123051
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240228_123132_jpg.rf.d82df8c1f34a492d57bc354276596771.jpg,valid,IMG_20240228_123132,roboflow,ts_underscore,20240228,123132
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240228_123209_jpg.rf.2e296f535fdc56d50f64ad8eaee4b64e.jpg,valid,IMG_20240228_123209,roboflow,ts_underscore,20240228,123209
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240228_123240_jpg.rf.b2e15bdb8c88d99f9fb53ac1923df170.jpg,valid,IMG_20240228_123240,roboflow,ts_underscore,20240228,123240
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240228_123516_jpg.rf.ffc9c001482b9db5593f199ebed72f0f.jpg,valid,IMG_20240228_123516,roboflow,ts_underscore,20240228,123516
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\valid\images\IMG_20240228_123533_jpg.rf.c80bc5eabc360baf2a106eb524da945e.jpg,valid,IMG_20240228_123533,roboflow,ts_underscore,20240228,123533
